date,season,home_team,away_team,home_goals,away_goals,home_xg,away_xg
2021-08-13,2021,Brentford,Arsenal,2,0,1.8881799578666687,1.0238496838137507
2021-08-14,2021,Burnley,Brighton,1,2,1.9596089031547308,1.6892459271475673
2021-08-14,2021,Chelsea,Crystal Palace,3,0,1.1870857011526823,0.32170055620372295
2021-08-14,2021,Everton,Southampton,3,1,2.3886335138231516,0.5806007981300354
2021-08-14,2021,Leicester,Wolverhampton Wanderers,1,0,0.6680815294384956,1.3271403349936008
2021-08-14,2021,Manchester United,Leeds,5,1,1.6424780916422606,0.5683416109532118
2021-08-14,2021,Norwich,Liverpool,0,3,1.4147306447848678,1.789377586916089
2021-08-14,2021,Watford,Aston Villa,3,2,1.363584440201521,1.137179951183498
2021-08-15,2021,Newcastle United,West Ham,2,4,1.6834231968969107,3.5110393334180117
2021-08-15,2021,Tottenham,Manchester City,1,0,1.0634099561721087,2.1070558223873377
2021-08-21,2021,Aston Villa,Newcastle United,2,0,1.1842600964009762,0.6316303424537182
2021-08-21,2021,Brighton,Watford,2,0,1.8030045926570892,0.40722415689378977
2021-08-21,2021,Crystal Palace,Brentford,0,0,0.6063128653913736,0.7143314462155104
2021-08-21,2021,Leeds,Everton,2,2,0.9684733040630817,1.8571324944496155
2021-08-21,2021,Liverpool,Burnley,2,0,2.640335130505264,0.6904641315340996
2021-08-21,2021,Manchester City,Norwich,5,0,2.440747397020459,0.025008821859955788
2021-08-22,2021,Arsenal,Chelsea,0,2,0.6300991661846638,3.6413208413869143
2021-08-22,2021,Southampton,Manchester United,1,1,0.5875263884663582,2.261732028797269
2021-08-22,2021,Wolverhampton Wanderers,Tottenham,0,1,1.511270198971033,1.7290168963372707
2021-08-23,2021,West Ham,Leicester,4,1,2.286128274165094,0.6573105789721012
2021-08-28,2021,Aston Villa,Brentford,1,1,0.44298811815679073,1.1331223398447037
2021-08-28,2021,Brighton,Everton,0,2,0.7016221401281655,1.548675948753953
2021-08-28,2021,Liverpool,Chelsea,1,1,2.0846166480332613,0.5736385118216276
2021-08-28,2021,Manchester City,Arsenal,5,0,4.475975288078189,0.11680477857589722
2021-08-28,2021,Newcastle United,Southampton,2,2,1.2270151246339083,3.984064629301429
2021-08-28,2021,Norwich,Leicester,1,2,1.4419705281034112,1.2737146709114313
2021-08-28,2021,West Ham,Crystal Palace,2,2,1.4568197168409824,1.676578518934548
2021-08-29,2021,Burnley,Leeds,1,1,1.713510787114501,1.5639512510970235
2021-08-29,2021,Tottenham,Watford,1,0,0.9209626019001007,0.5960164684802294
2021-08-29,2021,Wolverhampton Wanderers,Manchester United,0,1,1.8501032087951899,0.962335342541337
2021-09-11,2021,Arsenal,Norwich,1,0,2.7192357014864683,0.5772923296317458
2021-09-11,2021,Brentford,Brighton,0,1,0.7297861957922578,0.2879015691578388
2021-09-11,2021,Chelsea,Aston Villa,3,0,1.2243883227929473,1.1796775562688708
2021-09-11,2021,Crystal Palace,Tottenham,3,0,3.3048471305519342,0.07756456546485424
2021-09-11,2021,Leicester,Manchester City,0,1,0.8000997863709927,2.7822200311347842
2021-09-11,2021,Manchester United,Newcastle United,4,1,2.795148508157581,0.6222064313478768
2021-09-11,2021,Southampton,West Ham,0,0,0.6921352446079254,0.7254069847986102
2021-09-11,2021,Watford,Wolverhampton Wanderers,0,2,0.18540724739432335,2.9094405937939882
2021-09-12,2021,Leeds,Liverpool,0,3,0.6525143948383629,4.46845000423491
2021-09-13,2021,Everton,Burnley,3,1,1.8038564883172512,1.8206100659444928
2021-09-17,2021,Newcastle United,Leeds,1,1,1.229170959442854,1.465328661724925
2021-09-18,2021,Aston Villa,Everton,3,0,0.7777157258242369,0.75503533985465765
2021-09-18,2021,Burnley,Arsenal,0,1,0.775573905557394,1.0994076766073704
2021-09-18,2021,Liverpool,Crystal Palace,3,0,3.0122711434960365,0.6441682502627373
2021-09-18,2021,Manchester City,Southampton,0,0,1.224511992186308,0.49092256370931864
2021-09-18,2021,Norwich,Watford,1,3,0.7826649509370327,2.5670139621943235
2021-09-18,2021,Wolverhampton Wanderers,Brentford,0,2,1.0231611700728536,2.3292225366458297
2021-09-19,2021,Brighton,Leicester,2,1,1.474378451704979,1.2537260935641825
2021-09-19,2021,Tottenham,Chelsea,0,3,0.7056698501110077,2.6033491836860776
2021-09-19,2021,West Ham,Manchester United,1,2,1.671536629088223,2.266770957969129
2021-09-25,2021,Brentford,Liverpool,3,3,3.014662427827716,2.2875237902626395
2021-09-25,2021,Chelsea,Manchester City,0,1,0.19420180143788457,1.6924432683736086
2021-09-25,2021,Everton,Norwich,2,0,2.278378836810589,0.8009026385843754
2021-09-25,2021,Leeds,West Ham,1,2,1.2038510460406542,1.9896158603951335
2021-09-25,2021,Leicester,Burnley,2,2,2.1623251195997,0.4288658872246742
2021-09-25,2021,Manchester United,Aston Villa,0,1,1.9258508458733559,1.5724888853728771
2021-09-25,2021,Watford,Newcastle United,1,1,0.904061290435493,2.5255505833774805
2021-09-26,2021,Arsenal,Tottenham,3,1,1.444989413022995,0.9801662731915712
2021-09-26,2021,Southampton,Wolverhampton Wanderers,0,1,0.9233515411615372,0.9123325292021036
2021-09-27,2021,Crystal Palace,Brighton,1,1,1.368364391848445,0.6495655458420515
2021-10-02,2021,Brighton,Arsenal,0,0,1.1155135501176119,0.36431022360920906
2021-10-02,2021,Burnley,Norwich,0,0,0.5847250698134303,0.6797412913292646
2021-10-02,2021,Chelsea,Southampton,3,1,4.180531771853566,1.5263420026749372
2021-10-02,2021,Leeds,Watford,1,0,1.5775127317756414,0.19279355369508266
2021-10-02,2021,Manchester United,Everton,1,1,1.0495997816324234,1.3221064005047083
2021-10-02,2021,Wolverhampton Wanderers,Newcastle United,2,1,1.158489653840661,0.8652165029197931
2021-10-03,2021,Crystal Palace,Leicester,2,2,1.1821839939802885,1.0432175695896149
2021-10-03,2021,Liverpool,Manchester City,2,2,0.9493680596351624,1.0431924182921648
2021-10-03,2021,Tottenham,Aston Villa,2,1,1.7912210188806057,1.0739458864554763
2021-10-03,2021,West Ham,Brentford,1,2,1.3842514920979738,1.3746698452159762
2021-10-16,2021,Aston Villa,Wolverhampton Wanderers,2,3,1.2139883199706674,2.19633412361145
2021-10-16,2021,Brentford,Chelsea,0,1,1.6263028848916292,0.24825582467019558
2021-10-16,2021,Leicester,Manchester United,4,2,3.064918464049697,1.0249442532658577
2021-10-16,2021,Manchester City,Burnley,2,0,2.271132379770279,1.088426548987627
2021-10-16,2021,Norwich,Brighton,0,0,1.161312347277999,1.175716657191515
2021-10-16,2021,Southampton,Leeds,1,0,1.8564442582428455,0.44617288932204247
2021-10-16,2021,Watford,Liverpool,0,5,0.3023022608831525,3.6555335028097034
2021-10-17,2021,Everton,West Ham,0,1,0.8563220286741853,2.0325536504387856
2021-10-17,2021,Newcastle United,Tottenham,2,3,0.64565843436867,1.5503922384232283
2021-10-18,2021,Arsenal,Crystal Palace,2,2,1.829958364367485,0.4922387832775712
2021-10-22,2021,Arsenal,Aston Villa,3,1,3.86445792298764,1.410877887159586
2021-10-23,2021,Brighton,Manchester City,1,4,1.1695034354925156,3.6635097078979015
2021-10-23,2021,Chelsea,Norwich,7,0,3.1050941180437803,0.2674286849796772
2021-10-23,2021,Crystal Palace,Newcastle United,1,1,2.258693700656295,0.7638521753251553
2021-10-23,2021,Everton,Watford,2,5,1.8408910548314452,3.103436529636383
2021-10-23,2021,Leeds,Wolverhampton Wanderers,1,1,1.7131327670067549,0.899836540222168
2021-10-23,2021,Southampton,Burnley,2,2,1.4256652658805251,0.6731954123824835
2021-10-24,2021,Brentford,Leicester,1,2,1.1678923219442368,1.0025380980223417
2021-10-24,2021,Manchester United,Liverpool,0,5,1.3558425959199667,4.0492188930511475
2021-10-24,2021,West Ham,Tottenham,1,0,1.7380763590335846,0.6721982974559069
2021-10-30,2021,Burnley,Brentford,3,1,2.9211510494351387,0.856318162754178
2021-10-30,2021,Leicester,Arsenal,0,2,2.0569994561374187,1.1028848253190517
2021-10-30,2021,Liverpool,Brighton,2,2,1.39871421828866,1.5103157395496964
2021-10-30,2021,Manchester City,Crystal Palace,0,2,0.6618751790374517,1.0502910912036896
2021-10-30,2021,Newcastle United,Chelsea,0,3,0.15761644672602415,2.386827565729618
2021-10-30,2021,Tottenham,Manchester United,0,3,1.1578732896596193,1.3882048139348626
2021-10-30,2021,Watford,Southampton,0,1,0.852555550634861,1.9075694754719734
2021-10-31,2021,Aston Villa,West Ham,1,4,0.687550556845963,2.999993335455656
2021-10-31,2021,Norwich,Leeds,1,2,0.6618869984522462,1.1685475436970592
2021-11-01,2021,Wolverhampton Wanderers,Everton,2,1,1.696081629022956,1.698322081938386
2021-11-05,2021,Southampton,Aston Villa,1,0,0.8981797210872173,0.5360774667933583
2021-11-06,2021,Brentford,Norwich,1,2,2.8423506300896406,1.1579691087827086
2021-11-06,2021,Brighton,Newcastle United,1,1,1.4312316048890352,0.22732105385512114
2021-11-06,2021,Chelsea,Burnley,1,1,3.00819883774966,0.6740717962384224
2021-11-06,2021,Crystal Palace,Wolverhampton Wanderers,2,0,2.6516080908477306,0.25415951386094093
2021-11-06,2021,Manchester United,Manchester City,0,2,0.7595612928271294,2.1049885796383023
2021-11-07,2021,Arsenal,Watford,1,0,1.4920775052160025,0.4916585199534893
2021-11-07,2021,Everton,Tottenham,0,0,0.6031457930803299,0.8017976153641939
2021-11-07,2021,Leeds,Leicester,1,1,2.0751721328124404,0.7952924817800522
2021-11-07,2021,West Ham,Liverpool,3,2,1.2529797544702888,1.4564121207222342
2021-11-20,2021,Aston Villa,Brighton,2,0,1.0985091179609299,0.5929445549845695
2021-11-20,2021,Burnley,Crystal Palace,3,3,1.042549392208457,1.7873098021373153
2021-11-20,2021,Leicester,Chelsea,0,3,0.4995041936635971,2.5867390986531973
2021-11-20,2021,Liverpool,Arsenal,4,0,3.9804654866456985,0.2680253041908145
2021-11-20,2021,Newcastle United,Brentford,3,3,2.185226684436202,1.2327543087303638
2021-11-20,2021,Norwich,Southampton,2,1,0.4377803113311529,1.135881689377129
2021-11-20,2021,Watford,Manchester United,4,1,2.759066205471754,1.6679376848042011
2021-11-20,2021,Wolverhampton Wanderers,West Ham,1,0,1.3190289353951812,0.43633071333169937
2021-11-21,2021,Manchester City,Everton,3,0,2.7256703544408083,0.2668939083814621
2021-11-21,2021,Tottenham,Leeds,2,1,2.3850994799286127,1.4685135800391436
2021-11-27,2021,Arsenal,Newcastle United,2,0,3.0979905631393194,0.1853830241598189
2021-11-27,2021,Brighton,Leeds,0,0,1.971638041548431,0.8707540407776833
2021-11-27,2021,Crystal Palace,Aston Villa,1,2,0.96212855912745,0.4543052539229393
2021-11-27,2021,Liverpool,Southampton,4,0,3.0727761946618557,1.0583527963608503
2021-11-27,2021,Norwich,Wolverhampton Wanderers,0,0,1.4046996664255857,0.29715727642178535
2021-11-28,2021,Brentford,Everton,1,0,1.1981256306171417,0.9680753480643034
2021-11-28,2021,Chelsea,Manchester United,1,1,2.3452493520453572,0.5633670929819345
2021-11-28,2021,Leicester,Watford,4,2,2.4183215806260705,2.385257974267006
2021-11-28,2021,Manchester City,West Ham,2,1,2.766356071457267,0.17176254279911518
2021-11-30,2021,Leeds,Crystal Palace,1,0,1.9828881127759814,0.7098449617624283
2021-11-30,2021,Newcastle United,Norwich,1,1,1.1563558392226696,1.5119844498112798
2021-12-01,2021,Aston Villa,Manchester City,1,2,0.7720831478945911,1.0189682291820645
2021-12-01,2021,Everton,Liverpool,1,4,0.5122634060680866,2.8606658186763525
2021-12-01,2021,Southampton,Leicester,2,2,1.9711130000650883,1.4639390064403415
2021-12-01,2021,Watford,Chelsea,1,2,0.9916117787361145,0.9116335529834032
2021-12-01,2021,West Ham,Brighton,1,1,1.1467867768369615,1.260696567595005
2021-12-01,2021,Wolverhampton Wanderers,Burnley,0,0,0.7127161547541618,0.195536813698709
2021-12-02,2021,Manchester United,Arsenal,3,2,1.8559714891016483,1.1957440273836255
2021-12-02,2021,Tottenham,Brentford,2,0,2.0916607417166233,0.22549239732325077
2021-12-04,2021,Newcastle United,Burnley,1,0,1.7108268961310387,0.6045988760888577
2021-12-04,2021,Southampton,Brighton,1,1,1.376416465267539,1.5541233802214265
2021-12-04,2021,Watford,Manchester City,1,3,0.6947544328868389,4.0322275292128325
2021-12-04,2021,West Ham,Chelsea,3,2,2.017396933864802,1.3704900722950697
2021-12-04,2021,Wolverhampton Wanderers,Liverpool,0,1,0.09516698401421309,2.444984576664865
2021-12-05,2021,Aston Villa,Leicester,2,1,1.8481804467737675,0.9826135262846947
2021-12-05,2021,Leeds,Brentford,2,2,1.4823195738717914,1.1995921209454536
2021-12-05,2021,Manchester United,Crystal Palace,1,0,0.8703759331256151,0.5205933740362525
2021-12-05,2021,Tottenham,Norwich,3,0,2.013220876455307,1.109540605917573
2021-12-06,2021,Everton,Arsenal,2,1,1.0778320487588644,1.057230974547565
2021-12-10,2021,Brentford,Watford,2,1,1.8512628301978111,0.5615539699792862
2021-12-11,2021,Arsenal,Southampton,3,0,2.0869311839342117,0.5022152233868837
2021-12-11,2021,Chelsea,Leeds,3,2,2.748438107781112,1.731013273820281
2021-12-11,2021,Liverpool,Aston Villa,1,0,2.711806945502758,0.14057263731956482
2021-12-11,2021,Manchester City,Wolverhampton Wanderers,1,0,3.0194835271686316,0.07628387119621038
2021-12-11,2021,Norwich,Manchester United,0,1,0.9888611268252134,2.098167839460075
2021-12-12,2021,Burnley,West Ham,0,0,0.5480100521817803,0.9996857643127441
2021-12-12,2021,Crystal Palace,Everton,3,1,2.0986410109326243,1.332632572390139
2021-12-12,2021,Leicester,Newcastle United,4,0,2.057712744921446,0.511933702044189
2021-12-14,2021,Manchester City,Leeds,7,0,3.6292258352041245,0.22749772854149342
2021-12-14,2021,Norwich,Aston Villa,0,2,0.5111950226128101,1.9636682234704494
2021-12-15,2021,Arsenal,West Ham,2,0,2.8396009942516685,0.3388548940420151
